date,510300.SH,563360.SH,512890.SH,510880.SH,511010.SH,511260.SH,518880.SH,511880.SH
2010-01-04,,,,2.836,,,,
2010-01-05,,,,2.873,,,,
2010-01-06,,,,2.868,,,,
2010-01-07,,,,2.796,,,,
2010-01-08,,,,2.797,,,,
2010-01-11,,,,2.799,,,,
2010-01-12,,,,2.841,,,,
2010-01-13,,,,2.731,,,,
2010-01-14,,,,2.768,,,,
2010-01-15,,,,2.776,,,,
2010-01-18,,,,2.785,,,,
2010-01-19,,,,2.79,,,,
2010-01-20,,,,2.706,,,,
2010-01-21,,,,2.712,,,,
2010-01-22,,,,2.711,,,,
2010-01-25,,,,2.664,,,,
2010-01-26,,,,2.596,,,,
2010-01-27,,,,2.56,,,,
2010-01-28,,,,2.545,,,,
2010-01-29,,,,2.543,,,,
2010-02-01,,,,2.501,,,,
2010-02-02,,,,2.499,,,,
2010-02-03,,,,2.57,,,,
2010-02-04,,,,2.557,,,,
2010-02-05,,,,2.501,,,,
2010-02-08,,,,2.503,,,,
2010-02-09,,,,2.517,,,,
2010-02-10,,,,2.544,,,,
2010-02-11,,,,2.546,,,,
2010-02-12,,,,2.573,,,,
2010-02-22,,,,2.565,,,,
2010-02-23,,,,2.542,,,,
2010-02-24,,,,2.576,,,,
2010-02-25,,,,2.609,,,,
2010-02-26,,,,2.59,,,,
2010-03-01,,,,2.626,,,,
2010-03-02,,,,2.61,,,,
2010-03-03,,,,2.626,,,,
2010-03-04,,,,2.567,,,,
2010-03-05,,,,2.574,,,,
2010-03-08,,,,2.599,,,,
2010-03-09,,,,2.613,,,,
2010-03-10,,,,2.599,,,,
2010-03-11,,,,2.606,,,,
2010-03-12,,,,2.567,,,,
2010-03-15,,,,2.538,,,,
2010-03-16,,,,2.54,,,,
2010-03-17,,,,2.584,,,,
2010-03-18,,,,2.58,,,,
2010-03-19,,,,2.593,,,,
2010-03-22,,,,2.598,,,,
2010-03-23,,,,2.58,,,,
2010-03-24,,,,2.583,,,,
2010-03-25,,,,2.555,,,,
2010-03-26,,,,2.597,,,,
2010-03-29,,,,2.658,,,,
2010-03-30,,,,2.66,,,,
2010-03-31,,,,2.637,,,,
2010-04-01,,,,2.668,,,,
2010-04-02,,,,2.681,,,,
2010-04-06,,,,2.689,,,,
2010-04-07,,,,2.673,,,,
2010-04-08,,,,2.638,,,,
2010-04-09,,,,2.656,,,,
2010-04-12,,,,2.624,,,,
2010-04-13,,,,2.668,,,,
2010-04-14,,,,2.668,,,,
2010-04-15,,,,2.668,,,,
2010-04-16,,,,2.632,,,,
2010-04-19,,,,2.505,,,,
2010-04-20,,,,2.498,,,,
2010-04-21,,,,2.539,,,,
2010-04-22,,,,2.483,,,,
2010-04-23,,,,2.471,,,,
2010-04-26,,,,2.448,,,,
2010-04-27,,,,2.399,,,,
2010-04-28,,,,2.402,,,,
2010-04-29,,,,2.388,,,,
2010-04-30,,,,2.407,,,,
2010-05-04,,,,2.373,,,,
2010-05-05,,,,2.387,,,,
2010-05-06,,,,2.28,,,,
2010-05-07,,,,2.248,,,,
2010-05-10,,,,2.26,,,,
2010-05-11,,,,2.232,,,,
2010-05-12,,,,2.262,,,,
2010-05-13,,,,2.307,,,,
2010-05-14,,,,2.285,,,,
2010-05-17,,,,2.188,,,,
2010-05-18,,,,2.232,,,,
2010-05-19,,,,2.205,,,,
2010-05-20,,,,2.194,,,,
2010-05-21,,,,2.217,,,,
2010-05-24,,,,2.293,,,,
2010-05-25,,,,2.241,,,,
2010-05-26,,,,2.231,,,,
2010-05-27,,,,2.269,,,,
2010-05-28,,,,2.264,,,,
2010-05-31,,,,2.208,,,,
2010-06-01,,,,2.186,,,,
2010-06-02,,,,2.184,,,,
2010-06-03,,,,2.183,,,,
2010-06-04,,,,2.182,,,,
2010-06-07,,,,2.125,,,,
2010-06-08,,,,2.13,,,,
2010-06-09,,,,2.191,,,,
2010-06-10,,,,2.17,,,,
2010-06-11,,,,2.185,,,,
2010-06-17,,,,2.167,,,,
2010-06-18,,,,2.145,,,,
2010-06-21,,,,2.193,,,,
2010-06-22,,,,2.189,,,,
2010-06-23,,,,2.168,,,,
2010-06-24,,,,2.176,,,,
2010-06-25,,,,2.162,,,,
2010-06-28,,,,2.155,,,,
2010-06-29,,,,2.064,,,,
2010-06-30,,,,2.038,,,,
2010-07-01,,,,2.012,,,,
2010-07-02,,,,2.021,,,,
2010-07-05,,,,2.003,,,,
2010-07-06,,,,2.049,,,,
2010-07-07,,,,2.049,,,,
2010-07-08,,,,2.049,,,,
2010-07-09,,,,2.104,,,,
2010-07-12,,,,2.13,,,,
2010-07-13,,,,2.098,,,,
2010-07-14,,,,2.113,,,,
2010-07-15,,,,2.075,,,,
2010-07-16,,,,2.087,,,,
2010-07-19,,,,2.134,,,,
2010-07-20,,,,2.173,,,,
2010-07-21,,,,2.175,,,,
2010-07-22,,,,2.195,,,,
2010-07-23,,,,2.206,,,,
2010-07-26,,,,2.208,,,,
2010-07-27,,,,2.2,,,,
2010-07-28,,,,2.252,,,,
2010-07-29,,,,2.269,,,,
2010-07-30,,,,2.255,,,,
2010-08-02,,,,2.295,,,,
2010-08-03,,,,2.259,,,,
2010-08-04,,,,2.27,,,,
2010-08-05,,,,2.232,,,,
2010-08-06,,,,2.269,,,,
2010-08-09,,,,2.271,,,,
2010-08-10,,,,2.211,,,,
2010-08-11,,,,2.216,,,,
2010-08-12,,,,2.189,,,,
2010-08-13,,,,2.216,,,,
2010-08-16,,,,2.266,,,,
2010-08-17,,,,2.269,,,,
2010-08-18,,,,2.26,,,,
2010-08-19,,,,2.271,,,,
2010-08-20,,,,2.244,,,,
2010-08-23,,,,2.222,,,,
2010-08-24,,,,2.231,,,,
2010-08-25,,,,2.178,,,,
2010-08-26,,,,2.181,,,,
2010-08-27,,,,2.19,,,,
2010-08-30,,,,2.222,,,,
2010-08-31,,,,2.204,,,,
2010-09-01,,,,2.201,,,,
2010-09-02,,,,2.223,,,,
2010-09-03,,,,2.211,,,,
2010-09-06,,,,2.263,,,,
2010-09-07,,,,2.26,,,,
2010-09-08,,,,2.251,,,,
2010-09-09,,,,2.221,,,,
2010-09-10,,,,2.214,,,,
2010-09-13,,,,2.232,,,,
2010-09-14,,,,2.226,,,,
2010-09-15,,,,2.2,,,,
2010-09-16,,,,2.147,,,,
2010-09-17,,,,2.143,,,,
2010-09-20,,,,2.146,,,,
2010-09-21,,,,2.147,,,,
2010-09-27,,,,2.166,,,,
2010-09-28,,,,2.144,,,,
2010-09-29,,,,2.149,,,,
2010-09-30,,,,2.187,,,,
2010-10-08,,,,2.254,,,,
2010-10-11,,,,2.32,,,,
2010-10-12,,,,2.344,,,,
2010-10-13,,,,2.362,,,,
2010-10-14,,,,2.395,,,,
2010-10-15,,,,2.491,,,,
2010-10-18,,,,2.485,,,,
2010-10-19,,,,2.522,,,,
2010-10-20,,,,2.527,,,,
2010-10-21,,,,2.498,,,,
2010-10-22,,,,2.493,,,,
2010-10-25,,,,2.55,,,,
2010-10-26,,,,2.529,,,,
2010-10-27,,,,2.514,,,,
2010-10-28,,,,2.514,,,,
2010-10-29,,,,2.477,,,,
2010-11-01,,,,2.548,,,,
2010-11-02,,,,2.534,,,,
2010-11-03,,,,2.517,,,,
2010-11-04,,,,2.552,,,,
2010-11-05,,,,2.578,,,,
2010-11-08,,,,2.609,,,,
2010-11-09,,,,2.584,,,,
2010-11-10,,,,2.556,,,,
2010-11-11,,,,2.571,,,,
2010-11-12,,,,2.448,,,,
2010-11-15,,,,2.461,,,,
2010-11-16,,,,2.36,,,,
2010-11-17,,,,2.322,,,,
2010-11-18,,,,2.345,,,,
2010-11-19,,,,2.366,,,,
2010-11-22,,,,2.338,,,,
2010-11-23,,,,2.306,,,,
2010-11-24,,,,2.315,,,,
2010-11-25,,,,2.341,,,,
2010-11-26,,,,2.33,,,,
2010-11-29,,,,2.309,,,,
2010-11-30,,,,2.282,,,,
2010-12-01,,,,2.289,,,,
2010-12-02,,,,2.302,,,,
2010-12-03,,,,2.298,,,,
2010-12-06,,,,2.305,,,,
2010-12-07,,,,2.319,,,,
2010-12-08,,,,2.294,,,,
2010-12-09,,,,2.269,,,,
2010-12-10,,,,2.28,,,,
2010-12-13,,,,2.349,,,,
2010-12-14,,,,2.349,,,,
2010-12-15,,,,2.343,,,,
2010-12-16,,,,2.341,,,,
2010-12-17,,,,2.335,,,,
2010-12-20,,,,2.293,,,,
2010-12-21,,,,2.344,,,,
2010-12-22,,,,2.324,,,,
2010-12-23,,,,2.327,,,,
2010-12-24,,,,2.303,,,,
2010-12-27,,,,2.269,,,,
2010-12-28,,,,2.241,,,,
2010-12-29,,,,2.238,,,,
2010-12-30,,,,2.241,,,,
2010-12-31,,,,2.266,,,,
2011-01-04,,,,2.309,,,,
2011-01-05,,,,2.309,,,,
2011-01-06,,,,2.295,,,,
2011-01-07,,,,2.312,,,,
2011-01-10,,,,2.28,,,,
2011-01-11,,,,2.299,,,,
2011-01-12,,,,2.309,,,,
2011-01-13,,,,2.311,,,,
2011-01-14,,,,2.292,,,,
2011-01-17,,,,2.226,,,,
2011-01-18,,,,2.217,,,,
2011-01-19,,,,2.256,,,,
2011-01-20,,,,2.195,,,,
2011-01-21,,,,2.222,,,,
2011-01-24,,,,2.213,,,,
2011-01-25,,,,2.205,,,,
2011-01-26,,,,2.214,,,,
2011-01-27,,,,2.25,,,,
2011-01-28,,,,2.256,,,,
2011-01-31,,,,2.274,,,,
2011-02-01,,,,2.279,,,,
2011-02-09,,,,2.257,,,,
2011-02-10,,,,2.287,,,,
2011-02-11,,,,2.289,,,,
2011-02-14,,,,2.375,,,,
2011-02-15,,,,2.37,,,,
2011-02-16,,,,2.384,,,,
2011-02-17,,,,2.38,,,,
2011-02-18,,,,2.362,,,,
2011-02-21,,,,2.398,,,,
2011-02-22,,,,2.333,,,,
2011-02-23,,,,2.333,,,,
2011-02-24,,,,2.348,,,,
2011-02-25,,,,2.355,,,,
2011-02-28,,,,2.377,,,,
2011-03-01,,,,2.388,,,,
2011-03-02,,,,2.373,,,,
2011-03-03,,,,2.382,,,,
2011-03-04,,,,2.417,,,,
2011-03-07,,,,2.479,,,,
2011-03-08,,,,2.476,,,,
2011-03-09,,,,2.464,,,,
2011-03-10,,,,2.424,,,,
2011-03-11,,,,2.401,,,,
2011-03-14,,,,2.403,,,,
2011-03-15,,,,2.362,,,,
2011-03-16,,,,2.395,,,,
2011-03-17,,,,2.372,,,,
2011-03-18,,,,2.378,,,,
2011-03-21,,,,2.365,,,,
2011-03-22,,,,2.382,,,,
2011-03-23,,,,2.408,,,,
2011-03-24,,,,2.408,,,,
2011-03-25,,,,2.442,,,,
2011-03-28,,,,2.433,,,,
2011-03-29,,,,2.43,,,,
2011-03-30,,,,2.424,,,,
2011-03-31,,,,2.404,,,,
2011-04-01,,,,2.44,,,,
2011-04-06,,,,2.485,,,,
2011-04-07,,,,2.483,,,,
2011-04-08,,,,2.497,,,,
2011-04-11,,,,2.496,,,,
2011-04-12,,,,2.498,,,,
2011-04-13,,,,2.513,,,,
2011-04-14,,,,2.512,,,,
2011-04-15,,,,2.521,,,,
2011-04-18,,,,2.528,,,,
2011-04-19,,,,2.476,,,,
2011-04-20,,,,2.471,,,,
2011-04-21,,,,2.495,,,,
2011-04-22,,,,2.477,,,,
2011-04-25,,,,2.436,,,,
2011-04-26,,,,2.42,,,,
2011-04-27,,,,2.416,,,,
2011-04-28,,,,2.397,,,,
2011-04-29,,,,2.416,,,,
2011-05-03,,,,2.423,,,,
2011-05-04,,,,2.366,,,,
2011-05-05,,,,2.365,,,,
2011-05-06,,,,2.362,,,,
2011-05-09,,,,2.367,,,,
2011-05-10,,,,2.38,,,,
2011-05-11,,,,2.372,,,,
2011-05-12,,,,2.349,,,,
2011-05-13,,,,2.367,,,,
2011-05-16,,,,2.34,,,,
2011-05-17,,,,2.352,,,,
2011-05-18,,,,2.363,,,,
2011-05-19,,,,2.349,,,,
2011-05-20,,,,2.343,,,,
2011-05-23,,,,2.278,,,,
2011-05-24,,,,2.268,,,,
2011-05-25,,,,2.247,,,,
2011-05-26,,,,2.254,,,,
2011-05-27,,,,2.245,,,,
2011-05-30,,,,2.248,,,,
2011-05-31,,,,2.275,,,,
2011-06-01,,,,2.269,,,,
2011-06-02,,,,2.236,,,,
2011-06-03,,,,2.252,,,,
2011-06-07,,,,2.256,,,,
2011-06-08,,,,2.254,,,,
2011-06-09,,,,2.228,,,,
2011-06-10,,,,2.236,,,,
2011-06-13,,,,2.229,,,,
2011-06-14,,,,2.243,,,,
2011-06-15,,,,2.236,,,,
2011-06-16,,,,2.211,,,,
2011-06-17,,,,2.195,,,,
2011-06-20,,,,2.188,,,,
2011-06-21,,,,2.201,,,,
2011-06-22,,,,2.202,,,,
2011-06-23,,,,2.234,,,,
2011-06-24,,,,2.293,,,,
2011-06-27,,,,2.286,,,,
2011-06-28,,,,2.287,,,,
2011-06-29,,,,2.266,,,,
2011-06-30,,,,2.283,,,,
2011-07-01,,,,2.285,,,,
2011-07-04,,,,2.329,,,,
2011-07-05,,,,2.327,,,,
2011-07-06,,,,2.318,,,,
2011-07-07,,,,2.318,,,,
2011-07-08,,,,2.316,,,,
2011-07-11,,,,2.312,,,,
2011-07-12,,,,2.27,,,,
2011-07-13,,,,2.296,,,,
2011-07-14,,,,2.304,,,,
2011-07-15,,,,2.309,,,,
2011-07-18,,,,2.306,,,,
2011-07-19,,,,2.289,,,,
2011-07-20,,,,2.281,,,,
2011-07-21,,,,2.268,,,,
2011-07-22,,,,2.265,,,,
2011-07-25,,,,2.205,,,,
2011-07-26,,,,2.201,,,,
2011-07-27,,,,2.211,,,,
2011-07-28,,,,2.197,,,,
2011-07-29,,,,2.203,,,,
2011-08-01,,,,2.211,,,,
2011-08-02,,,,2.195,,,,
2011-08-03,,,,2.188,,,,
2011-08-04,,,,2.192,,,,
2011-08-05,,,,2.144,,,,
2011-08-08,,,,2.068,,,,
2011-08-09,,,,2.069,,,,
2011-08-10,,,,2.088,,,,
2011-08-11,,,,2.114,,,,
2011-08-12,,,,2.12,,,,
2011-08-15,,,,2.149,,,,
2011-08-16,,,,2.14,,,,
2011-08-17,,,,2.142,,,,
2011-08-18,,,,2.116,,,,
2011-08-19,,,,2.089,,,,
2011-08-22,,,,2.075,,,,
2011-08-23,,,,2.106,,,,
2011-08-24,,,,2.098,,,,
2011-08-25,,,,2.169,,,,
2011-08-26,,,,2.163,,,,
2011-08-29,,,,2.132,,,,
2011-08-30,,,,2.13,,,,
2011-08-31,,,,2.13,,,,
2011-09-01,,,,2.123,,,,
2011-09-02,,,,2.1,,,,
2011-09-05,,,,2.06,,,,
2011-09-06,,,,2.045,,,,
2011-09-07,,,,2.091,,,,
2011-09-08,,,,2.081,,,,
2011-09-09,,,,2.084,,,,
2011-09-13,,,,2.074,,,,
2011-09-14,,,,2.081,,,,
2011-09-15,,,,2.08,,,,
2011-09-16,,,,2.08,,,,
2011-09-19,,,,2.047,,,,
2011-09-20,,,,2.059,,,,
2011-09-21,,,,2.11,,,,
2011-09-22,,,,2.05,,,,
2011-09-23,,,,2.044,,,,
2011-09-26,,,,2.014,,,,
2011-09-27,,,,2.03,,,,
2011-09-28,,,,2.024,,,,
2011-09-29,,,,2.014,,,,
2011-09-30,,,,2.015,,,,
2011-10-10,,,,2.005,,,,
2011-10-11,,,,1.992,,,,
2011-10-12,,,,2.047,,,,
2011-10-13,,,,2.053,,,,
2011-10-14,,,,2.053,,,,
2011-10-17,,,,2.054,,,,
2011-10-18,,,,2.01,,,,
2011-10-19,,,,2.015,,,,
2011-10-20,,,,1.968,,,,
2011-10-21,,,,1.979,,,,
2011-10-24,,,,2.014,,,,
2011-10-25,,,,2.05,,,,
2011-10-26,,,,2.057,,,,
2011-10-27,,,,2.065,,,,
2011-10-28,,,,2.094,,,,
2011-10-31,,,,2.081,,,,
2011-11-01,,,,2.083,,,,
2011-11-02,,,,2.11,,,,
2011-11-03,,,,2.115,,,,
2011-11-04,,,,2.123,,,,
2011-11-07,,,,2.111,,,,
2011-11-08,,,,2.118,,,,
2011-11-09,,,,2.129,,,,
2011-11-10,,,,2.096,,,,
2011-11-11,,,,2.091,,,,
2011-11-14,,,,2.131,,,,
2011-11-15,,,,2.123,,,,
2011-11-16,,,,2.07,,,,
2011-11-17,,,,2.073,,,,
2011-11-18,,,,2.035,,,,
2011-11-21,,,,2.035,,,,
2011-11-22,,,,2.032,,,,
2011-11-23,,,,2.016,,,,
2011-11-24,,,,2.009,,,,
2011-11-25,,,,2.004,,,,
2011-11-28,,,,2.008,,,,
2011-11-29,,,,2.035,,,,
2011-11-30,,,,1.971,,,,
2011-12-01,,,,2.009,,,,
2011-12-02,,,,1.988,,,,
2011-12-05,,,,1.969,,,,
2011-12-06,,,,1.977,,,,
2011-12-07,,,,1.977,,,,
2011-12-08,,,,1.977,,,,
2011-12-09,,,,1.969,,,,
2011-12-12,,,,1.953,,,,
2011-12-13,,,,1.928,,,,
2011-12-14,,,,1.916,,,,
2011-12-15,,,,1.882,,,,
2011-12-16,,,,1.91,,,,
2011-12-19,,,,1.897,,,,
2011-12-20,,,,1.892,,,,
2011-12-21,,,,1.867,,,,
2011-12-22,,,,1.871,,,,
2011-12-23,,,,1.885,,,,
2011-12-26,,,,1.874,,,,
2011-12-27,,,,1.867,,,,
2011-12-28,,,,1.865,,,,
2011-12-29,,,,1.868,,,,
2011-12-30,,,,1.882,,,,
2012-01-04,,,,1.863,,,,
2012-01-05,,,,1.857,,,,
2012-01-06,,,,1.871,,,,
2012-01-09,,,,1.924,,,,
2012-01-10,,,,1.971,,,,
2012-01-11,,,,1.957,,,,
2012-01-12,,,,1.964,,,,
2012-01-13,,,,1.942,,,,
2012-01-16,,,,1.924,,,,
2012-01-17,,,,1.999,,,,
2012-01-18,,,,1.972,,,,
2012-01-19,,,,2.006,,,,
2012-01-20,,,,2.028,,,,
2012-01-30,,,,1.994,,,,
2012-01-31,,,,1.997,,,,
2012-02-01,,,,1.971,,,,
2012-02-02,,,,2.008,,,,
2012-02-03,,,,2.022,,,,
2012-02-06,,,,2.02,,,,
2012-02-07,,,,1.987,,,,
2012-02-08,,,,2.032,,,,
2012-02-09,,,,2.032,,,,
2012-02-10,,,,2.024,,,,
2012-02-13,,,,2.017,,,,
2012-02-14,,,,2.014,,,,
2012-02-15,,,,2.024,,,,
2012-02-16,,,,2.024,,,,
2012-02-17,,,,2.025,,,,
2012-02-20,,,,2.023,,,,
2012-02-21,,,,2.037,,,,
2012-02-22,,,,2.057,,,,
2012-02-23,,,,2.058,,,,
2012-02-24,,,,2.089,,,,
2012-02-27,,,,2.102,,,,
2012-02-28,,,,2.109,,,,
2012-02-29,,,,2.078,,,,
2012-03-01,,,,2.087,,,,
2012-03-02,,,,2.109,,,,
2012-03-05,,,,2.098,,,,
2012-03-06,,,,2.068,,,,
2012-03-07,,,,2.051,,,,
2012-03-08,,,,2.069,,,,
2012-03-09,,,,2.083,,,,
2012-03-12,,,,2.072,,,,
2012-03-13,,,,2.09,,,,
2012-03-14,,,,2.045,,,,
2012-03-15,,,,2.027,,,,
2012-03-16,,,,2.045,,,,
2012-03-19,,,,2.049,,,,
2012-03-20,,,,2.033,,,,
2012-03-21,,,,2.027,,,,
2012-03-22,,,,2.032,,,,
2012-03-23,,,,2.012,,,,
2012-03-26,,,,2.016,,,,
2012-03-27,,,,2.014,,,,
2012-03-28,,,,1.974,,,,
2012-03-29,,,,1.95,,,,
2012-03-30,,,,1.959,,,,
2012-04-05,,,,1.999,,,,
2012-04-06,,,,1.992,,,,
2012-04-09,,,,1.98,,,,
2012-04-10,,,,1.992,,,,
2012-04-11,,,,1.99,,,,
2012-04-12,,,,2.032,,,,
2012-04-13,,,,2.044,,,,
2012-04-16,,,,2.038,,,,
2012-04-17,,,,2.016,,,,
2012-04-18,,,,2.054,,,,
2012-04-19,,,,2.056,,,,
2012-04-20,,,,2.079,,,,
2012-04-23,,,,2.067,,,,
2012-04-24,,,,2.072,,,,
2012-04-25,,,,2.079,,,,
2012-04-26,,,,2.075,,,,
2012-04-27,,,,2.075,,,,
2012-05-02,,,,2.104,,,,
2012-05-03,,,,2.106,,,,
2012-05-04,,,,2.116,,,,
2012-05-07,,,,2.114,,,,
2012-05-08,,,,2.103,,,,
2012-05-09,,,,2.072,,,,
2012-05-10,,,,2.07,,,,
2012-05-11,,,,2.056,,,,
2012-05-14,,,,2.046,,,,
2012-05-15,,,,2.044,,,,
2012-05-16,,,,2.014,,,,
2012-05-17,,,,2.041,,,,
2012-05-18,,,,2.023,,,,
2012-05-21,,,,2.027,,,,
2012-05-22,,,,2.046,,,,
2012-05-23,,,,2.035,,,,
2012-05-24,,,,2.041,,,,
2012-05-25,,,,2.013,,,,
2012-05-28,2.604,,,2.036,,,,
2012-05-29,2.644,,,2.066,,,,
2012-05-30,2.636,,,2.051,,,,
2012-05-31,2.63,,,2.045,,,,
2012-06-01,2.63,,,2.045,,,,
2012-06-04,2.558,,,1.999,,,,
2012-06-05,2.561,,,1.994,,,,
2012-06-06,2.559,,,1.986,,,,
2012-06-07,2.543,,,1.982,,,,
2012-06-08,2.534,,,1.971,,,,
2012-06-11,2.564,,,1.996,,,,
2012-06-12,2.548,,,1.97,,,,
2012-06-13,2.585,,,1.996,,,,
2012-06-14,2.574,,,1.98,,,,
2012-06-15,2.584,,,1.994,,,,
2012-06-18,2.592,,,2.002,,,,
2012-06-19,2.573,,,1.991,,,,
2012-06-20,2.57,,,1.991,,,,
2012-06-21,2.53,,,1.954,,,,
2012-06-25,2.48,,,1.933,,,,
2012-06-26,2.48,,,1.927,,,,
2012-06-27,2.471,,,1.919,,,,
2012-06-28,2.457,,,1.909,,,,
2012-06-29,2.485,,,1.927,,,,
2012-07-02,2.485,,,1.918,,,,
2012-07-03,2.489,,,1.928,,,,
2012-07-04,2.489,,,1.926,,,,
2012-07-05,2.461,,,1.912,,,,
2012-07-06,2.501,,,1.922,,,,
2012-07-09,2.451,,,1.885,,,,
2012-07-10,2.441,,,1.882,,,,
2012-07-11,2.452,,,1.891,,,,
2012-07-12,2.474,,,1.906,,,,
2012-07-13,2.478,,,1.902,,,,
2012-07-16,2.438,,,1.88,,,,
2012-07-17,2.443,,,1.894,,,,
2012-07-18,2.443,,,1.902,,,,
2012-07-19,2.451,,,1.91,,,,
2012-07-20,2.433,,,1.894,,,,
2012-07-23,2.403,,,1.866,,,,
2012-07-24,2.408,,,1.868,,,,
2012-07-25,2.393,,,1.864,,,,
2012-07-26,2.382,,,1.851,,,,
2012-07-27,2.385,,,1.86,,,,
2012-07-30,2.377,,,1.857,,,,
2012-07-31,2.371,,,1.861,,,,
2012-08-01,2.389,,,1.87,,,,
2012-08-02,2.371,,,1.862,,,,
2012-08-03,2.385,,,1.874,,,,
2012-08-06,2.416,,,1.891,,,,
2012-08-07,2.419,,,1.889,,,,
2012-08-08,2.421,,,1.892,,,,
2012-08-09,2.445,,,1.9,,,,
2012-08-10,2.438,,,1.896,,,,
2012-08-13,2.392,,,1.86,,,,
2012-08-14,2.388,,,1.857,,,,
2012-08-15,2.366,,,1.839,,,,
2012-08-16,2.359,,,1.838,,,,
2012-08-17,2.349,,,1.833,,,,
2012-08-20,2.336,,,1.825,,,,
2012-08-21,2.345,,,1.835,,,,
2012-08-22,2.328,,,1.822,,,,
2012-08-23,2.339,,,1.827,,,,
2012-08-24,2.316,,,1.812,,,,
2012-08-27,2.268,,,1.782,,,,
2012-08-28,2.268,,,1.794,,,,
2012-08-29,2.253,,,1.785,,,,
2012-08-30,2.243,,,1.794,,,,
2012-08-31,2.243,,,1.792,,,,
2012-09-03,2.257,,,1.801,,,,
2012-09-04,2.233,,,1.783,,,,
2012-09-05,2.232,,,1.773,,,,
2012-09-06,2.254,,,1.776,,,,
2012-09-07,2.357,,,1.847,,,,
2012-09-10,2.365,,,1.85,,,,
2012-09-11,2.347,,,1.832,,,,
2012-09-12,2.359,,,1.836,,,,
2012-09-13,2.336,,,1.829,,,,
2012-09-14,2.352,,,1.842,,,,
2012-09-17,2.297,,,1.809,,,,
2012-09-18,2.269,,,1.784,,,,
2012-09-19,2.278,,,1.788,,,,
2012-09-20,2.229,,,1.765,,,,
2012-09-21,2.228,,,1.77,,,,
2012-09-24,2.248,,,1.765,,,,
2012-09-25,2.245,,,1.767,,,,
2012-09-26,2.221,,,1.757,,,,
2012-09-27,2.285,,,1.796,,,,
2012-09-28,2.338,,,1.83,,,,
2012-10-08,2.303,,,1.82,,,,
2012-10-09,2.356,,,1.846,,,,
2012-10-10,2.356,,,1.845,,,,
2012-10-11,2.34,,,1.835,,,,
2012-10-12,2.338,,,1.842,,,,
2012-10-15,2.33,,,1.83,,,,
2012-10-16,2.331,,,1.837,,,,
2012-10-17,2.34,,,1.838,,,,
2012-10-18,2.369,,,1.856,,,,
2012-10-19,2.369,,,1.855,,,,
2012-10-22,2.378,,,1.865,,,,
2012-10-23,2.351,,,1.844,,,,
2012-10-24,2.347,,,1.839,,,,
2012-10-25,2.328,,,1.831,,,,
2012-10-26,2.276,,,1.802,,,,
2012-10-29,2.265,,,1.794,,,,
2012-10-30,2.27,,,1.797,,,,
2012-10-31,2.286,,,1.8,,,,
2012-11-01,2.334,,,1.832,,,,
2012-11-02,2.339,,,1.846,,,,
2012-11-05,2.333,,,1.847,,,,
2012-11-06,2.324,,,1.838,,,,
2012-11-07,2.322,,,1.838,,,,
2012-11-08,2.28,,,1.817,,,,
2012-11-09,2.274,,,1.804,,,,
2012-11-12,2.282,,,1.818,,,,
2012-11-13,2.247,,,1.79,,,,
2012-11-14,2.253,,,1.798,,,,
2012-11-15,2.226,,,1.785,,,,
2012-11-16,2.205,,,1.761,,,,
2012-11-19,2.205,,,1.777,,,,
2012-11-20,2.199,,,1.76,,,,
2012-11-21,2.226,,,1.782,,,,
2012-11-22,2.213,,,1.772,,,,
2012-11-23,2.225,,,1.785,,,,
2012-11-26,2.211,,,1.78,,,,
2012-11-27,2.187,,,1.768,,,,
2012-11-28,2.163,,,1.756,,,,
2012-11-29,2.155,,,1.75,,,,
2012-11-30,2.165,,,1.754,,,,
2012-12-03,2.145,,,1.74,,,,
2012-12-04,2.162,,,1.752,,,,
2012-12-05,2.238,,,1.812,,,,
2012-12-06,2.235,,,1.81,,,,
2012-12-07,2.28,,,1.847,,,,
2012-12-10,2.301,,,1.86,,,,
2012-12-11,2.294,,,1.854,,,,
2012-12-12,2.299,,,1.856,,,,
2012-12-13,2.281,,,1.839,,,,
2012-12-14,2.396,,,1.931,,,,
2012-12-17,2.403,,,1.946,,,,
2012-12-18,2.399,,,1.951,,,,
2012-12-19,2.405,,,1.947,,,,
2012-12-20,2.421,,,1.96,,,,
2012-12-21,2.411,,,1.943,,,,
2012-12-24,2.413,,,1.947,,,,
2012-12-25,2.48,,,2.003,,,,
2012-12-26,2.487,,,2.002,,,,
2012-12-27,2.482,,,1.996,,,,
2012-12-28,2.519,,,2.031,,,,
2012-12-31,2.559,,,2.06,,,,
2013-01-04,2.565,,,2.069,,,,
2013-01-07,2.569,,,2.089,,,,
2013-01-08,2.558,,,2.072,,,,
2013-01-09,2.556,,,2.06,,,,
2013-01-10,2.562,,,2.067,,,,
2013-01-11,2.524,,,2.025,,,,
2013-01-14,2.613,,,2.113,,,,
2013-01-15,2.628,,,2.115,,,,
2013-01-16,2.609,,,2.086,,,,
2013-01-17,2.593,,,2.073,,,,
2013-01-18,2.631,,,2.107,,,,
2013-01-21,2.64,,,2.128,,,,
2013-01-22,2.636,,,2.131,,,,
2013-01-23,2.641,,,2.145,,,,
2013-01-24,2.624,,,2.141,,,,
2013-01-25,2.612,,,2.131,,,,
2013-01-28,2.683,,,2.209,,,,
2013-01-29,2.703,,,2.243,,,,
