date,510300.SH,563360.SH,512890.SH,510880.SH,511010.SH,511260.SH,518880.SH,511880.SH
2012-12-24,2381.217,2462.2221,3975.179,1793.19,107.1175,95.384,,
2012-12-25,2448.395,2527.787,4089.038,1851.023,107.1275,95.38,,
2012-12-26,2457.619,2539.9767,4109.039,1848.356,107.2292,95.353,,
2012-12-27,2444.594,2525.9176,4074.969,1838.879,107.2699,95.392,,
2012-12-28,2480.049,2557.6243,4131.829,1873.888,107.4049,95.419,,
2012-12-31,2522.952,2598.0111,4197.874,1906.026,107.4008,95.406,,
2013-01-01,,,,,,,,
2013-01-02,,,,,,,,
2013-01-03,,,,,,,,
2013-01-04,2524.409,2596.5267,4199.035,1908.274,107.2378,95.227,,
2013-01-05,,,,,,,,
2013-01-06,,,,,,,,
2013-01-07,2535.985,2614.7756,4236.206,1927.09,107.2677,95.227,,
2013-01-08,2525.33,2611.9818,4228.523,1908.203,107.3599,95.334,,
2013-01-09,2526.126,2611.8919,4221.511,1902.765,107.3867,95.365,,
2013-01-10,2530.569,2618.1619,4226.752,1904.767,107.3037,95.284,,
2013-01-11,2483.23,2571.2446,4154.61,1869.325,107.2007,95.182,,
2013-01-14,2577.725,2664.9185,4294.315,1945.811,107.1454,95.223,,
2013-01-15,2595.856,2688.3045,4335.181,1948.33,107.1396,95.161,,
2013-01-16,2577.092,2672.6946,4291.506,1924.103,107.1446,95.264,,
2013-01-17,2552.758,2644.9385,4261.161,1909.772,107.1777,95.275,,
2013-01-18,2595.439,2687.5571,4325.631,1943.709,107.4073,95.119,,
2013-01-21,2610.898,2706.9073,4357.377,1964.897,107.3877,95.133,,
2013-01-22,2596.898,2688.9825,4328.681,1966.787,107.3709,95.184,,
2013-01-23,2607.456,2702.3365,4343.97,1979.032,107.354,95.159,,
2013-01-24,2582.755,2672.0791,4312.846,1970.12,107.303,95.218,,
2013-01-25,2571.674,2664.5687,4298.893,1961.674,107.3097,95.367,,
2013-01-28,2651.863,2741.4646,4417.304,2042.46,107.2654,95.308,,
2013-01-29,2675.866,2763.0529,4433.097,2071.95,107.2576,95.434,,
2013-01-30,2688.711,2774.1011,4474.409,2082.875,107.1598,95.473,,
2013-01-31,2686.882,2773.4218,4472.773,2090.262,107.1742,95.513,,
2013-02-01,2743.324,2824.8144,4552.314,2155.507,107.1092,95.354,,
2013-02-04,2748.028,2825.9344,4576.548,2167.726,107.1937,95.412,,
2013-02-05,2771.675,2850.3135,4629.227,2163.935,107.1802,95.412,,
2013-02-06,2775.844,2857.1787,4616.074,2167.131,107.1901,95.333,,
2013-02-07,2759.87,2844.1718,4579.576,2122.668,107.2082,95.358,,
2013-02-08,2771.725,2862.6329,4602.101,2112.014,107.2007,95.369,,
2013-02-11,,,,,,,,
2013-02-12,,,,,,,,
2013-02-13,,,,,,,,
2013-02-14,,,,,,,,
2013-02-15,,,,,,,,
2013-02-16,,,,,,,,
2013-02-17,,,,,,,,
2013-02-18,2737.471,2840.3166,4592.606,2095.911,107.2562,95.365,,
2013-02-19,2685.606,2789.5773,4543.915,2075.035,107.192,95.434,,
2013-02-20,2702.635,2814.3046,4570.634,2070.658,107.2044,95.466,,
2013-02-21,2610.549,2725.7067,4434.255,1985.468,107.2472,95.559,,
2013-02-22,2596.604,2710.3465,4395.164,1961.101,107.207,95.47,,
2013-02-25,2604.96,2722.7025,4452.18,1974.648,107.1126,95.455,,
2013-02-26,2567.595,2685.1046,4388.991,1952.977,107.0891,95.437,,
2013-02-27,2594.677,2704.447,4415.423,1984.678,107.0839,95.43,,
2013-02-28,2673.327,2780.6254,4523.87,2050.396,107.1325,95.434,,
2013-03-01,2668.836,2783.7693,4545.52,2038.96,107.0826,95.409,,
2013-03-04,2545.715,2669.0917,4414.068,1938.516,107.1256,95.432,,
2013-03-05,2622.807,2746.9323,4557.12,2028.866,107.1935,95.43,,
2013-03-06,2650.202,2782.2544,4623.87,2051.583,107.2031,95.443,,
2013-03-07,2619.479,2746.6128,4559.608,2019.782,107.1926,95.4374,,
2013-03-08,2606.927,2733.5848,4572.394,2020.329,107.1391,95.452,,
2013-03-11,2592.372,2719.2678,4550.05,1995.141,107.0842,95.3788,,
2013-03-12,2555.615,2674.4652,4461.82,1959.047,107.0971,95.3748,,
2013-03-13,2527.486,2647.481,4406.924,1942.648,107.1189,95.3729,,
2013-03-14,2534.273,2655.8587,4417.506,1947.635,107.1278,95.3874,,
2013-03-15,2539.873,2663.2952,4438.723,1958.247,107.1078,95.3323,,
2013-03-18,2502.493,2624.8734,4416.79,1932.59,107.0886,95.3375,,
2013-03-19,2525.097,2641.3215,4461.793,1958.815,107.0658,95.286,,
2013-03-20,2610.174,2725.4999,4594.913,2034.285,107.0906,95.3385,,
2013-03-21,2614.988,2736.7952,4663.559,2032.436,107.0731,95.352,,
2013-03-22,2618.308,2740.36,4682.306,2035.749,107.0584,95.3654,,
2013-03-25,2613.097,2734.4484,4714.651,2028.46,107.0739,95.3265,,
2013-03-26,2575.05,2700.1929,4652.23,1984.95,107.0862,95.3448,,
2013-03-27,2583.53,2707.4762,4652.978,1994.471,107.0523,95.3922,,
2013-03-28,2499.302,2624.6576,4498.691,1904.244,107.0748,95.4097,,
2013-03-29,2495.083,2623.4125,4518.551,1910.439,107.0833,95.4741,,
2013-04-01,2493.187,2623.7899,4556.494,1902.768,107.1326,95.4556,,
2013-04-02,2486.391,2606.7823,4530.918,1900.852,107.2345,95.5919,,
2013-04-03,2483.547,2604.1846,4511.674,1910.39,107.3964,95.7336,,
2013-04-04,,,,,,,,
2013-04-05,,,,,,,,
2013-04-07,,,,,,,,
2013-04-08,2472.299,2599.3439,4522.288,1894.065,107.5633,95.8594,,
2013-04-09,2489.43,2617.1277,4544.059,1904.386,107.5499,95.959,,
2013-04-10,2485.309,2613.1603,4529.273,1894.263,107.493,95.9311,,
2013-04-11,2477.876,2607.4028,4510.476,1892.18,107.5044,95.9876,,
2013-04-12,2462.112,2591.9588,4472.84,1880.726,107.5372,96.0414,,
2013-04-15,2436.818,2562.44,4423.942,1869.019,107.6112,96.1042,,
2013-04-16,2459.592,2582.0383,4442.617,1870.219,107.7427,96.2157,,
2013-04-17,2458.473,2585.9535,4437.212,1851.101,107.7725,96.3358,,
2013-04-18,2464.851,2592.7328,4477.586,1859.913,107.69,96.2657,,100.093
2013-04-19,2533.827,2661.0291,4612.609,1930.952,107.5182,96.0697,,100.133
2013-04-22,2530.67,2665.5914,4613.707,1934.38,107.5254,96.0556,,100.084
2013-04-23,2449.471,2586.034,4461.033,1876.167,107.6154,96.1836,,100.029
2013-04-24,2495.579,2635.7536,4564.626,1910.9,107.6643,96.1802,,100.088
2013-04-25,2467.875,2604.58,4496.762,1892.51,107.6752,96.2783,,100.099
2013-04-26,2447.306,2577.2865,4446.571,1879.479,107.8064,96.302,,100.161
2013-04-27,,,,,,,,
2013-04-28,,,,,,,,
2013-04-29,,,,,,,,
2013-04-30,,,,,,,,
2013-05-01,,,,,,,,
2013-05-02,2449.639,2582.4196,4480.602,1886.929,107.8575,96.3496,,100.218
2013-05-03,2492.912,2627.53,4544.456,1920.671,107.948,96.4797,,100.254
2013-05-06,2525.983,2665.2037,4583.721,1937.409,107.8771,96.3825,,100.262
2013-05-07,2529.938,2669.9912,4614.859,1938.22,108.0958,96.4101,,100.263
2013-05-08,2542.798,2688.6061,4633.176,1940.431,107.9866,96.3413,,100.266
2013-05-09,2527.794,2678.2489,4650.439,1928.023,107.9978,96.375,,100.269
2013-05-10,2540.836,2690.5914,4689.162,1941.177,107.9964,96.394,,100.286
2013-05-13,2530.768,2686.2773,4686.732,1935.95,107.9875,96.4218,,100.299
2013-05-14,2493.338,2647.5012,4605.144,1918.269,108.0452,96.4593,,100.305
2013-05-15,2506.925,2668.3955,4635.217,1926.668,108.0018,96.4808,,100.311
2013-05-16,2552.709,2707.6056,4692.565,1957.168,107.9921,96.486,,100.317
2013-05-17,2592.048,2747.7863,4733.549,1978.628,107.974,96.483,,100.324
2013-05-20,2609.607,2771.7682,4764.681,1999.284,107.9505,96.4691,,100.324
2013-05-21,2614.853,2784.5272,4802.011,1989.459,107.9305,96.4737,,100.299
2013-05-22,2618.034,2779.2954,4759.93,1992.485,107.9139,96.4522,,100.321
2013-05-23,2582.849,2745.4633,4688.915,1953.986,107.9699,96.4539,,100.37
2013-05-24,2597.228,2765.7067,4713.448,1958.312,107.9838,96.5015,,100.377
2013-05-27,2599.587,2772.4126,4738.414,1956.244,107.9917,96.4973,,100.401
2013-05-28,2644.359,2804.7937,4799.352,1994.243,108.0186,96.4965,,100.405
2013-05-29,2642.561,2807.8316,4801.803,1987.078,107.9167,96.4471,,100.413
2013-05-30,2634.323,2803.3876,4801.637,1981.23,107.9025,96.4457,,100.413
2013-05-31,2606.426,2778.526,4781.481,1968.144,107.8835,96.4222,,100.431
2013-06-03,2602.623,2771.0018,4762.645,1970.071,107.7859,96.3446,,100.45
2013-06-04,2565.666,2729.7555,4677.648,1952.677,107.7322,96.2551,,100.455
2013-06-05,2560.539,2726.1806,4661.389,1934.781,107.6686,96.2081,,100.463
2013-06-06,2527.845,2691.7067,4574.198,1908.882,107.5643,96.1652,,100.473
2013-06-07,2484.16,2646.9559,4496.587,1886.605,107.4577,96.1318,,100.49
2013-06-08,,,,,,,,
2013-06-09,,,,,,,,
2013-06-10,,,,,,,,
2013-06-11,,,,,,,,
2013-06-12,,,,,,,,
2013-06-13,2399.937,2567.6861,4357.634,1822.037,107.5345,96.294,,100.486
2013-06-14,2416.771,2593.8401,4384.175,1824.515,107.4838,96.2103,,100.511
2013-06-17,2403.839,2585.297,4377.527,1809.676,107.43,96.1113,,100.57
2013-06-18,2418.745,2599.5288,4424.199,1816.695,107.254,95.9507,,100.575
2013-06-19,2400.765,2580.2322,4380.358,1792.072,107.0738,95.6371,,100.576
2013-06-20,2321.466,2495.3076,4241.416,1735.797,106.3998,94.7895,,100.563
2013-06-21,2317.394,2488.8455,4211.673,1735.652,106.266,95.0412,,100.59
2013-06-24,2171.21,2338.2275,3961.977,1625.51,106.155,94.9911,,100.523
2013-06-25,2165.421,2337.7051,3939.045,1622.83,106.2787,95.0472,,100.542
2013-06-26,2168.297,2351.4154,3952.368,1601.76,106.876,95.4958,,100.569
2013-06-27,2160.735,2337.6146,3935.692,1610.046,107.1635,95.6449,,100.59
2013-06-28,2200.639,2367.1522,3970.558,1656.857,107.3583,95.6682,,100.684
2013-06-30,,,,,,,,
2013-07-01,2213.317,2389.8444,4001.019,1655.907,107.3531,95.7774,,100.736
2013-07-02,2221.984,2406.4935,4017.431,1650.253,107.3937,95.7309,,100.753
2013-07-03,2203.828,2396.9545,3985.54,1633.023,107.3774,95.6559,,100.775
2013-07-04,2221.979,2411.3483,4022.348,1640.155,107.4332,95.6619,,100.79
2013-07-05,2226.849,2408.3326,4033.071,1645.909,107.4614,95.7285,,100.82
2013-07-08,2163.619,2337.8895,3922.522,1610.185,107.3126,95.6425,,100.868
2013-07-09,2162.669,2343.4762,3937.377,1618.877,107.2025,95.5811,,100.884
2013-07-10,2224.065,2405.8443,4039.044,1652.838,106.9586,95.3143,,100.904
2013-07-11,2326.688,2501.9057,4202.372,1748.48,106.7526,95.1358,,100.894
2013-07-12,2275.373,2458.1205,4124.474,1699.805,106.6149,95.1488,,100.961
2013-07-15,2307.297,2496.7343,4164.64,1714.82,106.5892,95.0636,,100.992
2013-07-16,2317.848,2511.7577,4179.932,1717.027,106.4424,94.9229,,101.012
2013-07-17,2282.836,2474.8725,4123.947,1694.445,106.3672,94.6727,,101.031
2013-07-18,2245.328,2446.4836,4062.312,1660.479,106.3106,94.56,,101.05
2013-07-19,2190.478,2391.9265,3954.363,1627.207,106.2051,94.4326,,101.107
2013-07-22,2202.189,2413.2777,4001.37,1629.088,106.0264,94.3016,,101.125
2013-07-23,2265.845,2476.926,4084.96,1663.314,105.8712,94.0754,,101.137
2013-07-24,2249.151,2470.1701,4082.565,1640.226,105.4496,93.8326,,101.143
2013-07-25,2237.683,2446.0275,4049.905,1633.819,105.6852,94.0994,,101.141
2013-07-26,2224.008,2436.8082,4030.641,1627.143,105.8039,94.3024,,101.182
2013-07-29,2175.97,2388.6565,3946.765,1592.117,105.6643,94.3241,2.626,101.19
2013-07-30,2189.388,2392.4444,3984.614,1612.319,105.7332,94.3505,2.646,101.199
2013-07-31,2193.021,2395.8783,3984.837,1612.518,105.8543,94.3088,2.657,101.226
2013-08-01,2245.364,2456.4149,4074.824,1643.499,105.9024,94.3691,2.643,101.24
2013-08-02,2247.263,2457.8553,4062.915,1640.677,105.9656,94.3902,2.578,101.291
2013-08-05,2278.329,2491.9591,4101.987,1655.012,105.8929,94.3044,2.63,101.292
2013-08-06,2293.641,2512.1157,4136.368,1657.65,105.8315,94.2967,2.591,101.3
2013-08-07,2280.623,2492.291,4104.419,1649.46,105.6733,94.1126,2.574,101.311
2013-08-08,2276.782,2491.4497,4101.947,1641.715,105.4172,93.7871,2.586,101.313
2013-08-09,2286.01,2497.1501,4097.529,1643.493,105.3386,93.6536,2.616,101.347
2013-08-12,2352.794,2556.4179,4209.498,1704.706,105.1097,93.5043,2.659,101.355
2013-08-13,2359.068,2567.2348,4225.896,1718.62,104.8682,93.0243,2.675,101.37
2013-08-14,2349.08,2560.078,4218.462,1713.585,104.5872,92.8198,2.64,101.38
2013-08-15,2321.576,2531.3139,4194.454,1701.369,104.4618,92.7681,2.68,101.409
2013-08-16,2304.144,2501.6328,4161.151,1703.255,104.5054,92.8037,2.712,101.428
2013-08-19,2331.43,2540.5577,4218.838,1721.622,104.3698,92.5608,2.737,101.441
2013-08-20,2312.465,2525.7177,4205.306,1713.134,104.1193,92.2242,2.705,101.453
2013-08-21,2308.589,2526.013,4202.358,1705.431,104.1575,92.2238,2.724,101.469
2013-08-22,2303.932,2527.3036,4189.737,1701.149,104.1579,92.2528,2.714,101.491
2013-08-23,2286.929,2514.8451,4159.646,1682.616,104.3504,92.4623,2.733,101.518
2013-08-26,2335.616,2566.1692,4249.057,1716.885,104.5407,92.6112,2.772,101.52
2013-08-27,2340.881,2576.5431,4262.849,1716.736,104.5195,92.5616,2.779,101.536
2013-08-28,2328.056,2561.6503,4252.903,1708.715,104.3794,92.3224,2.827,101.562
2013-08-29,2318.311,2553.0171,4258.772,1703.927,104.2911,92.2864,2.796,101.588
2013-08-30,2313.91,2541.8582,4269.497,1706.163,104.2352,92.3265,2.787,101.606
2013-09-02,2320.344,2553.0642,4245.26,1709.806,104.221,92.2958,2.767,101.631
2013-09-03,2354.502,2589.8411,4297.571,1735.791,104.1844,92.2289,2.762,101.64
2013-09-04,2350.699,2590.1554,4296.219,1737.176,104.1017,92.1518,2.787,101.656
2013-09-05,2341.735,2588.6198,4261.521,1735.47,104.041,92.1566,2.751,101.66
2013-09-06,2357.782,2610.4269,4310.755,1752.245,104.0392,92.1658,2.725,101.688
2013-09-09,2440.609,2685.3466,4444.564,1849.076,103.9894,91.9425,2.756,101.717
2013-09-10,2474.894,2718.9008,4510.195,1863.726,103.8465,91.8779,2.742,101.718
2013-09-11,2482.889,2716.327,4503.088,1862.955,103.6475,91.6259,2.722,101.73
2013-09-12,2507.455,2738.2021,4584.605,1892.504,103.5611,91.5264,2.682,101.729
2013-09-13,2488.902,2725.9292,4543.324,1857.669,103.5877,91.4836,2.622,101.763
2013-09-16,2478.39,2721.4872,4539.371,1854.196,103.6532,91.6274,2.631,101.784
2013-09-17,2427.322,2669.3837,4444.251,1817.23,103.8894,91.817,2.609,101.8
2013-09-18,2432.51,2680.1393,4470.329,1817.168,103.8307,91.8001,2.589,101.849
2013-09-19,,,,,,,,
2013-09-20,,,,,,,,
2013-09-22,,,,,,,,
2013-09-23,2472.288,2728.2315,4535.439,1828.541,104.2084,92.2938,2.629,101.859
2013-09-24,2443.885,2706.8355,4533.558,1789.056,104.1678,92.2387,2.622,101.852
2013-09-25,2429.03,2693.9291,4526.655,1778.426,104.2417,92.2231,2.629,101.858
2013-09-26,2384.443,2642.4614,4398.001,1750.003,104.4003,92.4115,2.632,101.885
2013-09-27,2394.971,2653.8043,4412.566,1757.095,104.3942,92.4016,2.622,101.92
2013-09-29,,,,,,,,
2013-09-30,2409.037,2680.713,4463.191,1766.11,104.318,92.3546,2.649,102.029
2013-10-01,,,,,,,,
2013-10-02,,,,,,,,
2013-10-03,,,,,,,,
2013-10-04,,,,,,,,
2013-10-07,,,,,,,,
2013-10-08,2441.811,2717.8557,4522.76,1777.294,104.3793,92.3853,2.63,102.055
2013-10-09,2453.583,2739.0797,4570.518,1788.819,104.4204,92.2869,2.615,102.085
2013-10-10,2429.317,2712.7638,4512.503,1756.83,104.3308,92.2538,2.595,102.1
2013-10-11,2468.508,2757.0818,4628.65,1789.74,104.3424,92.3683,2.569,102.135
2013-10-12,,,,,,,,
2013-10-14,2472.542,2768.618,4686.874,1779.343,104.1975,92.1673,2.543,102.155
2013-10-15,2467.517,2763.4128,4696.933,1768.411,104.1552,91.9986,2.533,102.174
2013-10-16,2421.371,2705.0386,4612.188,1746.114,104.0715,91.8656,2.549,102.2
2013-10-17,2413.33,2692.3679,4605.629,1739.912,104.027,91.7397,2.531,102.192
2013-10-18,2426.054,2708.0088,4605.805,1746.096,103.9944,91.7877,2.605,102.23
2013-10-21,2471.322,2764.7518,4753.977,1766.42,103.9281,91.6736,2.608,102.246
2013-10-22,2445.891,2729.5513,4697.04,1747.396,103.8933,91.6055,2.595,102.27
2013-10-23,2418.491,2686.755,4635.964,1744.281,103.9213,91.5324,2.624,102.285
2013-10-24,2400.511,2666.4282,4597.431,1727.594,103.6508,91.3522,2.624,102.289
2013-10-25,2368.559,2622.045,4559.88,1721.035,103.6692,91.2697,2.619,102.314
2013-10-28,2365.954,2619.839,4558.489,1719.811,103.5923,91.3399,2.626,102.314
2013-10-29,2372.053,2609.6607,4516.981,1749.288,103.4675,91.2548,2.639,102.309
2013-10-30,2407.471,2649.6315,4598.793,1768.163,103.4807,91.0659,2.631,102.318
2013-10-31,2373.718,2608.2879,4551.81,1744.533,103.6053,91.3735,2.613,102.335
2013-11-01,2384.96,2613.7921,4562.707,1763.057,103.6882,91.4696,2.602,102.382
2013-11-04,2380.454,2614.2526,4586.713,1754.708,103.6276,91.3374,2.584,102.409
2013-11-05,2383.769,2627.0925,4609.018,1748.965,103.5389,91.1933,2.582,102.417
2013-11-06,2353.568,2593.2689,4553.302,1727.781,103.2499,91.1115,2.578,102.431
2013-11-07,2340.552,2573.6379,4529.045,1730.427,102.969,90.7473,2.589,102.445
2013-11-08,2307.945,2537.6968,4482.266,1711.1,102.6347,90.578,2.573,102.475
2013-11-11,2315.889,2548.186,4488.793,1711.117,102.267,90.1146,2.529,102.498
2013-11-12,2340.0,2573.6654,4516.197,1726.371,102.1116,89.8857,2.517,102.508
2013-11-13,2288.116,2519.7779,4399.192,1681.707,101.9583,89.8214,2.501,102.521
2013-11-14,2304.501,2545.2685,4413.585,1679.059,101.8649,89.254,2.516,102.534
2013-11-15,2350.734,2594.7873,4481.465,1706.521,101.3919,88.7704,2.526,102.563
2013-11-18,2428.903,2675.7949,4628.484,1779.82,101.3564,88.6382,2.527,102.583
2013-11-19,2412.163,2664.5426,4636.859,1763.409,101.2906,88.48,2.501,102.597
2013-11-20,2424.85,2682.0216,4670.661,1767.299,101.0679,88.2447,2.508,102.61
2013-11-21,2409.989,2670.9676,4668.027,1760.547,101.1791,88.3509,2.463,102.626
2013-11-22,2397.962,2657.0065,4655.527,1755.821,101.5324,88.8628,2.458,102.655
2013-11-25,2388.629,2650.44,4624.668,1741.234,101.5131,88.7278,2.437,102.677
2013-11-26,2387.416,2650.2979,4622.725,1739.899,101.3884,88.6577,2.465,102.689
2013-11-27,2414.481,2682.3057,4667.265,1754.786,101.7755,89.1106,2.453,102.702
2013-11-28,2439.53,2706.7596,4707.192,1766.477,102.0536,89.3511,2.44,102.716
2013-11-29,2438.944,2713.0499,4716.782,1762.596,102.1949,89.7884,2.443,102.742
2013-12-02,2418.788,2658.6038,4651.443,1789.029,102.0625,89.5857,2.45,102.767
2013-12-03,2442.784,2690.1676,4726.408,1788.186,102.0375,89.7269,2.411,102.783
2013-12-04,2475.135,2728.6249,4820.138,1801.741,102.0175,89.6315,2.408,102.797
2013-12-05,2468.197,2716.7264,4818.623,1794.159,101.9571,89.3409,2.429,102.811
2013-12-06,2452.287,2702.7074,4790.726,1783.918,101.7792,89.1027,2.418,102.837
2013-12-09,2450.872,2708.4583,4817.351,1777.896,101.5951,89.022,2.425,102.864
2013-12-10,2453.322,2709.5149,4838.863,1785.167,101.2358,88.5549,2.445,102.877
2013-12-11,2412.763,2671.0329,4785.172,1753.049,101.1695,88.3068,2.462,102.89
2013-12-12,2410.015,2672.3749,4779.69,1744.987,101.4651,88.7062,2.45,102.904
2013-12-13,2406.639,2669.5967,4785.743,1734.352,101.7035,89.045,2.41,102.933
2013-12-16,2367.923,2627.1786,4721.064,1718.059,101.6099,88.8348,2.411,102.953
2013-12-17,2356.376,2614.1863,4693.817,1712.438,101.443,88.786,2.438,102.968
2013-12-18,2357.226,2612.9659,4691.983,1709.195,101.3747,88.6642,2.419,102.983
2013-12-19,2332.41,2586.4324,4650.8125,1692.589,101.249,88.649,2.4,102.993
2013-12-20,2278.136,2535.5763,4529.7354,1657.237,101.2551,88.6067,2.342,103.023
2013-12-23,2284.602,2540.1489,4565.0748,1660.149,101.3146,88.6424,2.366,103.047
2013-12-24,2288.248,2549.1009,4579.6601,1663.446,101.4389,88.7712,2.366,103.063
2013-12-25,2305.11,2570.9433,4611.1764,1668.49,101.4728,88.6469,2.376,103.082
2013-12-26,2265.334,2526.6875,4528.6971,1641.072,101.4655,88.6534,2.377,103.093
2013-12-27,2303.478,2569.3198,4604.7955,1672.74,101.3979,88.7135,2.401,103.044
2013-12-30,2299.458,2568.374,4591.6041,1664.672,101.4224,88.7583,2.377,103.152
2013-12-31,2330.026,2595.8466,4637.5011,1681.461,101.4071,88.7982,2.376,103.173
2014-01-01,,,,,,,,
2014-01-02,2321.978,2596.9989,4617.9159,1674.779,101.3299,88.6971,2.403,103.188
2014-01-03,2290.779,2568.5117,4556.9216,1649.509,101.1226,88.4523,2.424,103.293
2014-01-06,2238.637,2508.1548,4470.9311,1613.607,101.0959,88.1995,2.435,103.307
2014-01-07,2238.001,2515.6588,4467.5834,1617.836,101.1522,88.3747,2.442,103.351
2014-01-08,2241.911,2527.2027,4470.5003,1615.357,101.3254,88.4845,2.411,103.342
2014-01-09,2222.221,2500.3766,4436.5373,1602.597,101.462,88.627,2.412,103.355
2014-01-10,2204.851,2474.639,4394.8882,1597.478,101.4549,88.6118,2.428,103.382
2014-01-13,2193.679,2464.5487,4386.6913,1597.862,101.3942,88.6645,2.448,103.408
2014-01-14,2212.846,2494.6909,4435.4065,1609.422,101.4325,88.5947,2.455,103.438
2014-01-15,2208.941,2496.4847,4420.916,1602.948,101.4962,88.5916,2.434,103.453
2014-01-16,2211.844,2495.3349,4428.6958,1606.874,101.5406,88.7249,2.437,103.495
2014-01-17,2178.488,2461.7492,4368.9696,1590.304,101.4859,88.6638,2.435,103.491
2014-01-20,2165.993,2446.493,4370.7735,1579.271,101.58,88.6359,2.459,103.458
2014-01-21,2187.41,2476.082,4411.2219,1586.556,101.9978,89.0466,2.451,103.481
2014-01-22,2243.796,2536.0338,4508.2141,1621.141,102.1356,89.1733,2.432,103.537
2014-01-23,2231.889,2533.4919,4492.0339,1609.86,102.1453,89.2316,2.426,103.58
2014-01-24,2245.678,2550.9355,4516.1635,1620.971,102.0818,89.1844,2.46,103.622
2014-01-26,,,,,,,,
2014-01-27,2215.919,2524.8513,4486.0055,1609.711,102.3185,89.6159,2.476,103.637
2014-01-28,2219.855,2525.6006,4501.1338,1613.503,102.3242,89.4482,2.463,103.66
2014-01-29,2227.781,2541.3952,4537.2616,1628.693,102.3509,89.4637,2.455,103.797
2014-01-30,2202.45,2517.993,4512.0151,1613.153,102.3908,89.4444,2.461,103.959
2014-01-31,,,,,,,,
2014-02-03,,,,,,,,
2014-02-04,,,,,,,,
2014-02-05,,,,,,,,
2014-02-06,,,,,,,,
2014-02-07,2212.483,2539.428,4553.6246,1618.995,102.418,89.6405,2.48,103.912
2014-02-08,,,,,,,,
2014-02-10,2267.534,2602.2782,4648.608,1655.447,102.4567,89.4247,2.501,103.893
2014-02-11,2285.562,2615.2495,4674.3435,1670.876,102.4358,89.4575,2.515,103.894
2014-02-12,2291.246,2628.1257,4686.1284,1676.303,102.5182,89.4795,2.521,103.927
2014-02-13,2279.554,2606.6852,4655.3462,1675.539,102.5278,89.3006,2.517,103.955
2014-02-14,2295.575,2632.2692,4698.5401,1687.155,102.6335,89.3524,2.552,104.07
2014-02-17,2311.647,2661.7569,4755.4593,1693.596,102.5204,89.2874,2.596,104.144
2014-02-18,2282.442,2638.7943,4741.4251,1675.449,102.4417,89.1916,2.57,104.193
2014-02-19,2308.656,2659.2888,4791.7148,1695.477,102.3775,89.0616,2.575,104.127
2014-02-20,2287.436,2629.888,4766.2529,1696.828,102.4244,89.1233,2.566,104.064
2014-02-21,2264.294,2610.1359,4709.1114,1677.225,102.4082,89.219,2.582,104.104
2014-02-24,2214.509,2573.4748,4644.3701,1650.999,102.5174,89.2918,2.599,104.107
2014-02-25,2157.909,2498.8499,4532.0985,1616.655,102.6575,89.7906,2.612,104.126
2014-02-26,2163.405,2504.0085,4537.5214,1620.316,102.9299,89.8309,2.651,104.14
2014-02-27,2154.108,2485.9782,4539.6586,1637.8,103.194,90.1576,2.602,104.143
2014-02-28,2178.971,2511.3586,4558.5413,1637.049,103.4483,90.1951,2.621,104.167
2014-03-03,2190.37,2536.6356,4611.2856,1648.47,103.3249,90.0264,2.651,104.209
2014-03-04,2184.273,2529.3387,4598.1673,1639.802,102.7771,89.7518,2.643,104.256
2014-03-05,2163.976,2510.1291,4575.0009,1625.783,102.7983,89.5661,2.624,104.277
2014-03-06,2173.634,2515.696,4578.0486,1629.346,102.7798,89.3984,2.623,104.279
2014-03-07,2168.358,2510.1838,4567.0971,1624.52,102.7954,89.3973,2.649,104.323
2014-03-10,2097.787,2425.828,4428.2803,1574.927,102.7782,89.4617,2.61,104.33
2014-03-11,2108.661,2432.5547,4441.2013,1576.074,102.8011,89.6437,2.641,104.34
2014-03-12,2114.134,2436.2088,4430.6587,1576.368,102.8011,89.6765,2.668,104.33
2014-03-13,2140.333,2468.3945,4528.8582,1601.144,102.914,89.6722,2.694,104.315
2014-03-14,2122.836,2450.6111,4526.8307,1596.361,102.9631,89.8769,2.692,104.338
2014-03-17,2143.038,2482.416,4566.5042,1612.176,102.9622,89.8832,2.722,104.354
2014-03-18,2138.133,2482.8712,4582.0152,1613.491,102.9536,89.9163,2.686,104.37
2014-03-19,2120.87,2463.3653,4566.5782,1607.15,102.9343,89.8439,2.68,104.374
2014-03-20,2086.967,2415.2738,4483.5423,1580.544,102.8804,89.8494,2.647,104.378
2014-03-21,2158.798,2484.1551,4599.6866,1623.521,102.8816,89.8133,2.647,104.405
2014-03-24,2176.554,2495.3756,4625.1868,1638.539,102.9884,89.8998,2.64,104.406
2014-03-25,2174.44,2494.4093,4640.5832,1636.88,102.9424,89.7423,2.608,104.406
2014-03-26,2171.047,2494.6271,4635.7821,1635.019,102.9996,89.7631,2.614,104.431
2014-03-27,2155.707,2469.6821,4609.7815,1623.391,103.0206,89.7742,2.58,104.413
2014-03-28,2151.965,2454.9391,4595.0377,1620.385,102.9437,89.8349,2.588,104.407
2014-03-31,2146.305,2446.9542,4588.8582,1616.13,102.8874,89.773,2.573,104.489
2014-04-01,2163.115,2472.0336,4656.4294,1627.019,102.8844,89.8004,2.555,104.529
2014-04-02,2180.727,2481.6032,4681.7851,1638.796,102.8353,89.8092,2.561,104.546
